year_month,sub_district,monthly_avg,cum_avg
2025-06,UDAPUSSELLAWA HALGRANOYA,,
2025-06,MATURATA,,
2025-06,KOSLANDA HALDUMULLA,,
2025-06,HAPUTALE,,
2025-06,BANDARAWELA POONAGALLA,,
2025-06,MALWATTE WELIMADA,,
2025-06,DEMODARA HALIELLA BADULLA,,
2025-06,ELLA NAMUNUKULA,,
2025-06,PASSARA LUNUGALLA,,
2025-06,MADULSIMA,,
2025-06,DENIYAYA,,
2025-06,GALLE,,
2025-06,KALUTARA,,
2025-06,KEGALLE,,
2025-06,KALANY VELLY,,
2025-06,KANDY MATALE KURUNEGALA,,
2025-06,MATARA,,
2025-06,MORAWAKE,,
2025-06,RATNAPURA,,
2025-06,BALANGODA,,
2025-06,COLOMBO,,
2025-07,NUWARA ELIYA,,
2025-07,RAMBODA,,
2025-07,PUNDALUOYA,,
2025-07,AGARAPATANA,,
2025-07,NANUOYA LINDULA TALAWAKELE,,
2025-07,PATANA KOTAGALA,,
2025-07,HATTON DICKOYA,,
2025-07,BOGAWANTALAWA,,
2025-07,UPCOT MASKELIYAB8,,
2025-07,WATAWALA GINIGAT NOTRON,,
2025-07,PUSSELLAWA HEWAHETA,,
2025-07,KOTMALE,,
2025-07,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2025-07,NILAMBE HANTANE GALAHA,,
2025-07,KADUGANNAWA,,
2025-07,MADULKELLE KNUCKLES RANGA,,
2025-07,HUNASGIRIYA MATALE YAKDESSA,,
2025-07,BALANGODA RAKWANA,,
2025-07,UDAPUSSELLAWA HALGRANOYA,,
2025-07,MATURATA,,
2025-07,KOSLANDA HALDUMULLA,,
2025-07,HAPUTALE,,
2025-07,BANDARAWELA POONAGALLA,,
2025-07,MALWATTE WELIMADA,,
2025-07,DEMODARA HALIELLA BADULLA,,
2025-07,ELLA NAMUNUKULA,,
2025-07,PASSARA LUNUGALLA,,
2025-07,MADULSIMA,,
2025-07,DENIYAYA,,
2025-07,GALLE,,
2025-07,KALUTARA,,
2025-07,KEGALLE,,
2025-07,KALANY VELLY,,
2025-07,KANDY MATALE KURUNEGALA,,
2025-07,MATARA,,
2025-07,MORAWAKE,,
2025-07,RATNAPURA,,
2025-07,BALANGODA,,
2025-07,COLOMBO,,
2025-08,NUWARA ELIYA,,
2025-08,RAMBODA,,
2025-08,PUNDALUOYA,,
2025-08,AGARAPATANA,,
2025-08,NANUOYA LINDULA TALAWAKELE,,
2025-08,PATANA KOTAGALA,,
2025-08,HATTON DICKOYA,,
2025-08,BOGAWANTALAWA,,
2025-08,UPCOT MASKELIYAB8,,
2025-08,WATAWALA GINIGAT NOTRON,,
2025-08,PUSSELLAWA HEWAHETA,,
2025-08,KOTMALE,,
2025-08,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2025-08,NILAMBE HANTANE GALAHA,,
2025-08,KADUGANNAWA,,
2025-08,MADULKELLE KNUCKLES RANGA,,
2025-08,HUNASGIRIYA MATALE YAKDESSA,,
2025-08,BALANGODA RAKWANA,,
2025-08,UDAPUSSELLAWA HALGRANOYA,,
2025-08,MATURATA,,
2025-08,KOSLANDA HALDUMULLA,,
2025-08,HAPUTALE,,
2025-08,BANDARAWELA POONAGALLA,,
2025-08,MALWATTE WELIMADA,,
2025-08,DEMODARA HALIELLA BADULLA,,
2025-08,ELLA NAMUNUKULA,,
2025-08,PASSARA LUNUGALLA,,
2025-08,MADULSIMA,,
2025-08,DENIYAYA,,
2025-08,GALLE,,
2025-08,KALUTARA,,
2025-08,KEGALLE,,
2025-08,KALANY VELLY,,
2025-08,KANDY MATALE KURUNEGALA,,
2025-08,MATARA,,
2025-08,MORAWAKE,,
2025-08,RATNAPURA,,
2025-08,BALANGODA,,
2025-08,COLOMBO,,
2025-09,NUWARA ELIYA,,
2025-09,RAMBODA,,
2025-09,PUNDALUOYA,,
2025-09,AGARAPATANA,,
2025-09,NANUOYA LINDULA TALAWAKELE,,
2025-09,PATANA KOTAGALA,,
2025-09,HATTON DICKOYA,,
2025-09,BOGAWANTALAWA,,
2025-09,UPCOT MASKELIYAB8,,
2025-09,WATAWALA GINIGAT NOTRON,,
2025-09,PUSSELLAWA HEWAHETA,,
2025-09,KOTMALE,,
2025-09,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2025-09,NILAMBE HANTANE GALAHA,,
2025-09,KADUGANNAWA,,
2025-09,MADULKELLE KNUCKLES RANGA,,
2025-09,HUNASGIRIYA MATALE YAKDESSA,,
2025-09,BALANGODA RAKWANA,,
2025-09,UDAPUSSELLAWA HALGRANOYA,,
2025-09,MATURATA,,
2025-09,KOSLANDA HALDUMULLA,,
2025-09,HAPUTALE,,
2025-09,BANDARAWELA POONAGALLA,,
2025-09,MALWATTE WELIMADA,,
2025-09,DEMODARA HALIELLA BADULLA,,
2025-09,ELLA NAMUNUKULA,,
2025-09,PASSARA LUNUGALLA,,
2025-09,MADULSIMA,,
2025-09,DENIYAYA,,
2025-09,GALLE,,
2025-09,KALUTARA,,
2025-09,KEGALLE,,
2025-09,KALANY VELLY,,
2025-09,KANDY MATALE KURUNEGALA,,
2025-09,MATARA,,
2025-09,MORAWAKE,,
2025-09,RATNAPURA,,
2025-09,BALANGODA,,
2025-09,COLOMBO,,
2025-10,NUWARA ELIYA,,
2025-10,RAMBODA,,
2025-10,PUNDALUOYA,,
2025-10,AGARAPATANA,,
2025-10,NANUOYA LINDULA TALAWAKELE,,
2025-10,PATANA KOTAGALA,,
2025-10,HATTON DICKOYA,,
2025-10,BOGAWANTALAWA,,
2025-10,UPCOT MASKELIYAB8,,
2025-10,WATAWALA GINIGAT NOTRON,,
2025-10,PUSSELLAWA HEWAHETA,,
2025-10,KOTMALE,,
2025-10,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2025-10,NILAMBE HANTANE GALAHA,,
2025-10,KADUGANNAWA,,
2025-10,MADULKELLE KNUCKLES RANGA,,
2025-10,HUNASGIRIYA MATALE YAKDESSA,,
2025-10,BALANGODA RAKWANA,,
2025-10,UDAPUSSELLAWA HALGRANOYA,,
2025-10,MATURATA,,
2025-10,KOSLANDA HALDUMULLA,,
2025-10,HAPUTALE,,
2025-10,BANDARAWELA POONAGALLA,,
2025-10,MALWATTE WELIMADA,,
2025-10,DEMODARA HALIELLA BADULLA,,
2025-10,ELLA NAMUNUKULA,,
2025-10,PASSARA LUNUGALLA,,
2025-10,MADULSIMA,,
2025-10,DENIYAYA,,
2025-10,GALLE,,
2025-10,KALUTARA,,
2025-10,KEGALLE,,
2025-10,KALANY VELLY,,
2025-10,KANDY MATALE KURUNEGALA,,
2025-10,MATARA,,
2025-10,MORAWAKE,,
2025-10,RATNAPURA,,
2025-10,BALANGODA,,
2025-10,COLOMBO,,
2025-11,NUWARA ELIYA,,
2025-11,RAMBODA,,
2025-11,PUNDALUOYA,,
2025-11,AGARAPATANA,,
2025-11,NANUOYA LINDULA TALAWAKELE,,
2025-11,PATANA KOTAGALA,,
2025-11,HATTON DICKOYA,,
2025-11,BOGAWANTALAWA,,
2025-11,UPCOT MASKELIYAB8,,
2025-11,WATAWALA GINIGAT NOTRON,,
2025-11,PUSSELLAWA HEWAHETA,,
2025-11,KOTMALE,,
2025-11,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2025-11,NILAMBE HANTANE GALAHA,,
2025-11,KADUGANNAWA,,
2025-11,MADULKELLE KNUCKLES RANGA,,
2025-11,HUNASGIRIYA MATALE YAKDESSA,,
2025-11,BALANGODA RAKWANA,,
2025-11,UDAPUSSELLAWA HALGRANOYA,,
2025-11,MATURATA,,
2025-11,KOSLANDA HALDUMULLA,,
2025-11,HAPUTALE,,
2025-11,BANDARAWELA POONAGALLA,,
2025-11,MALWATTE WELIMADA,,
2025-11,DEMODARA HALIELLA BADULLA,,
2025-11,ELLA NAMUNUKULA,,
2025-11,PASSARA LUNUGALLA,,
2025-11,MADULSIMA,,
2025-11,DENIYAYA,,
2025-11,GALLE,,
2025-11,KALUTARA,,
2025-11,KEGALLE,,
2025-11,KALANY VELLY,,
2025-11,KANDY MATALE KURUNEGALA,,
2025-11,MATARA,,
2025-11,MORAWAKE,,
2025-11,RATNAPURA,,
2025-11,BALANGODA,,
2025-11,COLOMBO,,
2025-12,NUWARA ELIYA,,
2025-12,RAMBODA,,
2025-12,PUNDALUOYA,,
2025-12,AGARAPATANA,,
2025-12,NANUOYA LINDULA TALAWAKELE,,
2025-12,PATANA KOTAGALA,,
2025-12,HATTON DICKOYA,,
2025-12,BOGAWANTALAWA,,
2025-12,UPCOT MASKELIYAB8,,
2025-12,WATAWALA GINIGAT NOTRON,,
2025-12,PUSSELLAWA HEWAHETA,,
2025-12,KOTMALE,,
2025-12,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2025-12,NILAMBE HANTANE GALAHA,,
2025-12,KADUGANNAWA,,
2025-12,MADULKELLE KNUCKLES RANGA,,
2025-12,HUNASGIRIYA MATALE YAKDESSA,,
2025-12,BALANGODA RAKWANA,,
2025-12,UDAPUSSELLAWA HALGRANOYA,,
2025-12,MATURATA,,
2025-12,KOSLANDA HALDUMULLA,,
2025-12,HAPUTALE,,
2025-12,BANDARAWELA POONAGALLA,,
2025-12,MALWATTE WELIMADA,,
2025-12,DEMODARA HALIELLA BADULLA,,
2025-12,ELLA NAMUNUKULA,,
2025-12,PASSARA LUNUGALLA,,
2025-12,MADULSIMA,,
2025-12,DENIYAYA,,
2025-12,GALLE,,
2025-12,KALUTARA,,
2025-12,KEGALLE,,
2025-12,KALANY VELLY,,
2025-12,KANDY MATALE KURUNEGALA,,
2025-12,MATARA,,
2025-12,MORAWAKE,,
2025-12,RATNAPURA,,
2025-12,BALANGODA,,
2025-12,COLOMBO,,
2026-01,NUWARA ELIYA,,
2026-01,RAMBODA,,
2026-01,PUNDALUOYA,,
2026-01,AGARAPATANA,,
2026-01,NANUOYA LINDULA TALAWAKELE,,
2026-01,PATANA KOTAGALA,,
2026-01,HATTON DICKOYA,,
2026-01,BOGAWANTALAWA,,
2026-01,UPCOT MASKELIYAB8,,
2026-01,WATAWALA GINIGAT NOTRON,,
2026-01,PUSSELLAWA HEWAHETA,,
2026-01,KOTMALE,,
2026-01,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2026-01,NILAMBE HANTANE GALAHA,,
2026-01,KADUGANNAWA,,
2026-01,MADULKELLE KNUCKLES RANGA,,
2026-01,HUNASGIRIYA MATALE YAKDESSA,,
2026-01,BALANGODA RAKWANA,,
2026-01,UDAPUSSELLAWA HALGRANOYA,,
2026-01,MATURATA,,
2026-01,KOSLANDA HALDUMULLA,,
2026-01,HAPUTALE,,
2026-01,BANDARAWELA POONAGALLA,,
2026-01,MALWATTE WELIMADA,,
2026-01,DEMODARA HALIELLA BADULLA,,
2026-01,ELLA NAMUNUKULA,,
2026-01,PASSARA LUNUGALLA,,
2026-01,MADULSIMA,,
2026-01,DENIYAYA,,
2026-01,GALLE,,
2026-01,KALUTARA,,
2026-01,KEGALLE,,
2026-01,KALANY VELLY,,
2026-01,KANDY MATALE KURUNEGALA,,
2026-01,MATARA,,
2026-01,MORAWAKE,,
2026-01,RATNAPURA,,
2026-01,BALANGODA,,
2026-01,COLOMBO,,
2026-02,NUWARA ELIYA,,
2026-02,RAMBODA,,
2026-02,PUNDALUOYA,,
2026-02,AGARAPATANA,,
2026-02,NANUOYA LINDULA TALAWAKELE,,
2026-02,PATANA KOTAGALA,,
2026-02,HATTON DICKOYA,,
2026-02,BOGAWANTALAWA,,
2026-02,UPCOT MASKELIYAB8,,
2026-02,WATAWALA GINIGAT NOTRON,,
2026-02,PUSSELLAWA HEWAHETA,,
2026-02,KOTMALE,,
2026-02,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2026-02,NILAMBE HANTANE GALAHA,,
2026-02,KADUGANNAWA,,
2026-02,MADULKELLE KNUCKLES RANGA,,
2026-02,HUNASGIRIYA MATALE YAKDESSA,,
2026-02,BALANGODA RAKWANA,,
2026-02,UDAPUSSELLAWA HALGRANOYA,,
2026-02,MATURATA,,
2026-02,KOSLANDA HALDUMULLA,,
2026-02,HAPUTALE,,
2026-02,BANDARAWELA POONAGALLA,,
2026-02,MALWATTE WELIMADA,,
2026-02,DEMODARA HALIELLA BADULLA,,
2026-02,ELLA NAMUNUKULA,,
2026-02,PASSARA LUNUGALLA,,
2026-02,MADULSIMA,,
2026-02,DENIYAYA,,
2026-02,GALLE,,
2026-02,KALUTARA,,
2026-02,KEGALLE,,
2026-02,KALANY VELLY,,
2026-02,KANDY MATALE KURUNEGALA,,
2026-02,MATARA,,
2026-02,MORAWAKE,,
2026-02,RATNAPURA,,
2026-02,BALANGODA,,
2026-02,COLOMBO,,
2026-03,NUWARA ELIYA,,
2026-03,RAMBODA,,
2026-03,PUNDALUOYA,,
2026-03,AGARAPATANA,,
2026-03,NANUOYA LINDULA TALAWAKELE,,
2026-03,PATANA KOTAGALA,,
2026-03,HATTON DICKOYA,,
2026-03,BOGAWANTALAWA,,
2026-03,UPCOT MASKELIYAB8,,
2026-03,WATAWALA GINIGAT NOTRON,,
2026-03,PUSSELLAWA HEWAHETA,,
2026-03,KOTMALE,,
2026-03,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2026-03,NILAMBE HANTANE GALAHA,,
2026-03,KADUGANNAWA,,
2026-03,MADULKELLE KNUCKLES RANGA,,
2026-03,HUNASGIRIYA MATALE YAKDESSA,,
2026-03,BALANGODA RAKWANA,,
2026-03,UDAPUSSELLAWA HALGRANOYA,,
2026-03,MATURATA,,
2026-03,KOSLANDA HALDUMULLA,,
2026-03,HAPUTALE,,
2026-03,BANDARAWELA POONAGALLA,,
2026-03,MALWATTE WELIMADA,,
2026-03,DEMODARA HALIELLA BADULLA,,
2026-03,ELLA NAMUNUKULA,,
2026-03,PASSARA LUNUGALLA,,
2026-03,MADULSIMA,,
2026-03,DENIYAYA,,
2026-03,GALLE,,
2026-03,KALUTARA,,
2026-03,KEGALLE,,
2026-03,KALANY VELLY,,
2026-03,KANDY MATALE KURUNEGALA,,
2026-03,MATARA,,
2026-03,MORAWAKE,,
2026-03,RATNAPURA,,
2026-03,BALANGODA,,
2026-03,COLOMBO,,
2026-04,NUWARA ELIYA,,
2026-04,RAMBODA,,
2026-04,PUNDALUOYA,,
2026-04,AGARAPATANA,,
2026-04,NANUOYA LINDULA TALAWAKELE,,
2026-04,PATANA KOTAGALA,,
2026-04,HATTON DICKOYA,,
2026-04,BOGAWANTALAWA,,
2026-04,UPCOT MASKELIYAB8,,
2026-04,WATAWALA GINIGAT NOTRON,,
2026-04,PUSSELLAWA HEWAHETA,,
2026-04,KOTMALE,,
2026-04,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2026-04,NILAMBE HANTANE GALAHA,,
2026-04,KADUGANNAWA,,
2026-04,MADULKELLE KNUCKLES RANGA,,
2026-04,HUNASGIRIYA MATALE YAKDESSA,,
2026-04,BALANGODA RAKWANA,,
2026-04,UDAPUSSELLAWA HALGRANOYA,,
2026-04,MATURATA,,
2026-04,KOSLANDA HALDUMULLA,,
2026-04,HAPUTALE,,
2026-04,BANDARAWELA POONAGALLA,,
2026-04,MALWATTE WELIMADA,,
2026-04,DEMODARA HALIELLA BADULLA,,
2026-04,ELLA NAMUNUKULA,,
2026-04,PASSARA LUNUGALLA,,
2026-04,MADULSIMA,,
2026-04,DENIYAYA,,
2026-04,GALLE,,
2026-04,KALUTARA,,
2026-04,KEGALLE,,
2026-04,KALANY VELLY,,
2026-04,KANDY MATALE KURUNEGALA,,
2026-04,MATARA,,
2026-04,MORAWAKE,,
2026-04,RATNAPURA,,
2026-04,BALANGODA,,
2026-04,COLOMBO,,
2026-05,NUWARA ELIYA,,
2026-05,RAMBODA,,
2026-05,PUNDALUOYA,,
2026-05,AGARAPATANA,,
2026-05,NANUOYA LINDULA TALAWAKELE,,
2026-05,PATANA KOTAGALA,,
2026-05,HATTON DICKOYA,,
2026-05,BOGAWANTALAWA,,
2026-05,UPCOT MASKELIYAB8,,
2026-05,WATAWALA GINIGAT NOTRON,,
2026-05,PUSSELLAWA HEWAHETA,,
2026-05,KOTMALE,,
2026-05,GAMPOLA NAWALAPITIYA DOLOSBAGE,,
2026-05,NILAMBE HANTANE GALAHA,,
2026-05,KADUGANNAWA,,
2026-05,MADULKELLE KNUCKLES RANGA,,
2026-05,HUNASGIRIYA MATALE YAKDESSA,,
2026-05,BALANGODA RAKWANA,,
2026-05,UDAPUSSELLAWA HALGRANOYA,,
2026-05,MATURATA,,
2026-05,KOSLANDA HALDUMULLA,,
2026-05,HAPUTALE,,
2026-05,BANDARAWELA POONAGALLA,,
2026-05,MALWATTE WELIMADA,,
2026-05,DEMODARA HALIELLA BADULLA,,
2026-05,ELLA NAMUNUKULA,,
2026-05,PASSARA LUNUGALLA,,
2026-05,MADULSIMA,,
2026-05,DENIYAYA,,
2026-05,GALLE,,
2026-05,KALUTARA,,
2026-05,KEGALLE,,
2026-05,KALANY VELLY,,
2026-05,KANDY MATALE KURUNEGALA,,
2026-05,MATARA,,
2026-05,MORAWAKE,,
2026-05,RATNAPURA,,
2026-05,BALANGODA,,
2026-05,COLOMBO,,
